10293,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Wyoming,289,58.1
7644,Cerebrovascular diseases (I60-I69),Stroke,Colorado,1915,55.7
7662,Cerebrovascular diseases (I60-I69),Stroke,Connecticut,1861,46
7680,Cerebrovascular diseases (I60-I69),Stroke,Delaware,405,51.4
7698,Cerebrovascular diseases (I60-I69),Stroke,District of Columbia,279,49.7
7716,Cerebrovascular diseases (I60-I69),Stroke,Florida,10269,46.9
7734,Cerebrovascular diseases (I60-I69),Stroke,Georgia,4261,66.5
7752,Cerebrovascular diseases (I60-I69),Stroke,Hawaii,812,62.1
7770,Cerebrovascular diseases (I60-I69),Stroke,Idaho,736,60.2
7788,Cerebrovascular diseases (I60-I69),Stroke,Illinois,7183,58.3
7806,Cerebrovascular diseases (I60-I69),Stroke,Indiana,3717,61
7824,Cerebrovascular diseases (I60-I69),Stroke,Iowa,2226,58.5
7842,Cerebrovascular diseases (I60-I69),Stroke,Kansas,1845,60.4
7860,Cerebrovascular diseases (I60-I69),Stroke,Kentucky,2554,64.9
7878,Cerebrovascular diseases (I60-I69),Stroke,Louisiana,2595,63.8
7896,Cerebrovascular diseases (I60-I69),Stroke,Maine,823,54.5
7914,Cerebrovascular diseases (I60-I69),Stroke,Maryland,2811,57.5
7932,Cerebrovascular diseases (I60-I69),Stroke,Massachusetts,3559,49.2
7950,Cerebrovascular diseases (I60-I69),Stroke,Michigan,5814,59
7968,Cerebrovascular diseases (I60-I69),Stroke,Minnesota,2706,51.7
7986,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,1926,70.9
8004,Cerebrovascular diseases (I60-I69),Stroke,Missouri,3885,63.1
8022,Cerebrovascular diseases (I60-I69),Stroke,Montana,639,63
8040,Cerebrovascular diseases (I60-I69),Stroke,Nebraska,1103,55.2
8058,Cerebrovascular diseases (I60-I69),Stroke,Nevada,976,57.7
8076,Cerebrovascular diseases (I60-I69),Stroke,New Hampshire,627,51.3
8094,Cerebrovascular diseases (I60-I69),Stroke,New Jersey,4016,44.3
8112,Cerebrovascular diseases (I60-I69),Stroke,New Mexico,715,42.2
8130,Cerebrovascular diseases (I60-I69),Stroke,New York,7625,37.9
8148,Cerebrovascular diseases (I60-I69),Stroke,North Carolina,5259,68.8
8166,Cerebrovascular diseases (I60-I69),Stroke,North Dakota,469,55.4
8184,Cerebrovascular diseases (I60-I69),Stroke,Ohio,7252,60.3
8202,Cerebrovascular diseases (I60-I69),Stroke,Oklahoma,2427,67.5
8220,Cerebrovascular diseases (I60-I69),Stroke,Oregon,2645,70.4
8238,Cerebrovascular diseases (I60-I69),Stroke,Pennsylvania,8579,55.6
8256,Cerebrovascular diseases (I60-I69),Stroke,Rhode Island,605,46.7
8274,Cerebrovascular diseases (I60-I69),Stroke,South Carolina,2822,74.4
8292,Cerebrovascular diseases (I60-I69),Stroke,South Dakota,518,54.9
8310,Cerebrovascular diseases (I60-I69),Stroke,Tennessee,3980,71.6
8328,Cerebrovascular diseases (I60-I69),Stroke,Texas,10548,63.6
8346,Cerebrovascular diseases (I60-I69),Stroke,United States,162672,57.2
8364,Cerebrovascular diseases (I60-I69),Stroke,Utah,903,58.1
8382,Cerebrovascular diseases (I60-I69),Stroke,Vermont,335,52
8400,Cerebrovascular diseases (I60-I69),Stroke,Virginia,3960,62.4
8418,Cerebrovascular diseases (I60-I69),Stroke,Washington,3753,66.6
8436,Cerebrovascular diseases (I60-I69),Stroke,West Virginia,1260,59.3
8454,Cerebrovascular diseases (I60-I69),Stroke,Wisconsin,3479,58.4
8472,Cerebrovascular diseases (I60-I69),Stroke,Wyoming,243,52.8
8490,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Alabama,514,11.5
8508,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Alaska,132,20.8
8526,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Arizona,886,16.6
8544,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Arkansas,377,14
8562,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,California,3228,9.6
8580,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Colorado,727,16.2
8598,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Connecticut,260,7.3
8616,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Delaware,74,9.1
8634,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,District of Columbia,31,5.2
8652,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Florida,2338,13.3
8670,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Georgia,909,11.1
8688,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Hawaii,120,9.5
8706,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Idaho,202,15.5
8724,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Illinois,1145,9.2
8742,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Indiana,743,12.1
8760,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Iowa,314,10.7
8778,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Kansas,345,12.7
8796,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Kentucky,540,13
8814,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Louisiana,499,11.2
8832,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Maine,166,12.5
8850,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Maryland,477,8.8
8868,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Massachusetts,436,6.6
8886,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Michigan,1106,11.1
8904,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Minnesota,497,9.8
8922,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Mississippi,343,12.2
8940,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Missouri,693,12.1
8958,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Montana,184,20
8976,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Nebraska,201,11.8
8994,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Nevada,423,19.7
9012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,New Hampshire,132,10.3
9030,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,New Jersey,553,6.3
9048,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,New Mexico,349,19.2
9066,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,New York,1228,6.3
9084,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,North Carolina,986,11.8
9102,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,North Dakota,91,14.3
9120,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Ohio,1287,11.2
9138,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Oklahoma,501,14.4
9156,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Oregon,518,14.4
9174,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Pennsylvania,1341,10.7
9192,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Rhode Island,86,7.9
9210,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,South Carolina,440,10.8
9228,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,South Dakota,94,12.3
9246,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Tennessee,778,13.3
9264,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Texas,2311,11.1
9282,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,United States,31655,11
9300,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Utah,340,16.2
9318,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Vermont,92,14.3
9336,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Virginia,799,10.9
9354,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Washington,811,13.4
9372,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,West Virginia,276,14.9
9390,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Wisconsin,627,11.3
9408,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Wyoming,105,20.8
9425,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Alabama,2228,49.6
9442,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Alaska,346,59.2
9459,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Arizona,2577,48.6
9476,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Arkansas,1311,47.6
9493,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,California,10107,30.1
9510,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Colorado,1812,43.1
9527,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Connecticut,1182,32.5
9544,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Delaware,292,36.4
9561,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,District of Columbia,200,34.6
9578,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Florida,7396,42
9595,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Georgia,3333,42.3
9612,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Hawaii,393,30.9
9629,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Idaho,611,47.1
9646,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Illinois,4222,33.8
9663,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Indiana,2148,34.9
9680,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Iowa,1093,33.6
9697,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Kansas,1139,40.8
9714,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Kentucky,2090,51.3
9731,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Louisiana,2115,48.1
9748,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Maine,511,38.1
9765,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Maryland,1332,25.2
9782,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Massachusetts,1413,20.7
9799,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Michigan,3285,33
9816,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Minnesota,1928,37.6
9833,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Mississippi,1642,58.5
9850,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Missouri,2641,45.6
9867,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Montana,524,55.6
9884,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Nebraska,762,41.7
9901,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Nevada,860,41.7
9918,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,New Hampshire,357,28.5
9935,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,New Jersey,2599,29.8
9952,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,New Mexico,1105,61.4
9969,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,New York,4663,23.9
9986,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,North Carolina,3700,45.3
10003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,North Dakota,246,35.1
10020,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Ohio,4146,35.8
10037,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Oklahoma,1580,44.9
10054,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Oregon,1397,38.4
10071,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Pennsylvania,4728,35.9
10088,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Rhode Island,277,23.4
10105,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,South Carolina,1972,48.7
10122,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,South Dakota,348,43.5
10139,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Tennessee,2744,47.7
10156,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Texas,8232,40.4
10174,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,United States,106742,37.1
10191,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Utah,714,35.8
10208,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Vermont,240,37.8
10225,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Virginia,2479,35.2
10242,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Washington,2203,36.8
10259,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,West Virginia,956,50.9
10276,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Wisconsin,2274,40.1
10293,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Wyoming,289,58.1
